"persoonsgebonden_nummer";"gemiddeld_cijfer_cijferlijst";"afkorting_vak";"cijfer_schoolexamen";"cijfer_eerste_centraal_examen"
94413;69;"anw";56;59
94413;69;"lo";NA;0
94413;69;"netl";63;61
94413;69;"entl";72;74
94413;69;"fatl";70;0
94413;69;"biol";66;65
94413;69;"maat";70;0
94413;69;"ckv";NA;0
94413;69;"nat";60;53
94413;69;"wisA";77;0
94413;69;"schk";90;0
94413;69;"gds";64;53
94413;69;"rkt";NA;0
22189;76;"anw";71;65
22189;76;"fi";87;82
22189;76;"lo";NA;0
22189;76;"netl";76;80
22189;76;"entl";73;75
22189;76;"fatl";69;0
22189;76;"sptl";77;65
22189;76;"maat";79;83
22189;76;"ckv";NA;0
22189;76;"ges";73;74
22189;76;"econ";62;69
22189;76;"wisA";86;0
114699;65;"ak";66;63
114699;65;"anw";70;0
114699;65;"lo";NA;0
114699;65;"netl";65;57
114699;65;"entl";56;58
114699;65;"dutl";74;65
114699;65;"biol";70;0
114699;65;"maat";65;65
114699;65;"ckv";NA;0
114699;65;"wisB";66;56
114699;65;"schk";70;0
114699;65;"nlt";54;58
115224;72;"ak";66;65
115224;72;"lo";NA;0
115224;72;"netl";68;74
115224;72;"entl";71;82
115224;72;"maat";60;70
115224;72;"ckv";NA;0
115224;72;"ges";76;80
115224;72;"econ";70;80
115224;72;"wisA";60;0
115224;72;"kubv";70;67
144039;65;"lo";NA;0
144039;65;"netl";63;37
144039;65;"entl";73;72
144039;65;"fatl";70;0
144039;65;"maat";69;64
144039;65;"ckv";NA;0
144039;65;"ges";64;74
144039;65;"wisA";70;64
144039;65;"kubv";53;53
144039;65;"maw";71;72
49571;64;"m&o";60;54
49571;64;"anw";68;70
49571;64;"lo";NA;0
49571;64;"netl";60;65
49571;64;"entl";66;53
49571;64;"fatl";70;0
49571;64;"maat";70;0
49571;64;"ckv";NA;0
49571;64;"ges";73;57
49571;64;"econ";64;46
49571;64;"wisC";49;47
49571;64;"kubv";70;0
49571;64;"gds";65;80
159890;64;"in";65;65
159890;64;"anw";55;65
159890;64;"lo";NA;0
159890;64;"netl";45;61
159890;64;"entl";50;52
159890;64;"fatl";77;0
159890;64;"maat";64;0
159890;64;"ckv";NA;0
159890;64;"econ";75;0
159890;64;"nat";63;54
159890;64;"wisB";53;49
159890;64;"schk";72;74
96272;68;"ak";73;57
96272;68;"anw";61;62
96272;68;"lo";NA;0
96272;68;"netl";60;58
96272;68;"entl";65;64
96272;68;"fatl";80;0
96272;68;"dutl";65;70
96272;68;"maat";62;65
96272;68;"ckv";NA;0
96272;68;"ges";60;80
96272;68;"wisA";75;80
96272;68;"kumu";70;0
24531;81;"anw";89;0
24531;81;"lo";NA;0
24531;81;"kcv";87;78
24531;81;"netl";92;93
24531;81;"entl";76;72
24531;81;"dutl";85;84
24531;81;"grtl";85;0
24531;81;"biol";76;63
24531;81;"maat";82;93
24531;81;"nat";79;72
24531;81;"wisB";83;67
24531;81;"schk";76;0
24531;81;"gds";81;0
85117;66;"ak";66;78
85117;66;"anw";59;61
85117;66;"lo";NA;0
85117;66;"kcv";54;58
85117;66;"netl";60;0
85117;66;"entl";65;71
85117;66;"latl";70;0
85117;66;"biol";62;79
85117;66;"maat";74;81
85117;66;"econ";64;62
85117;66;"wisA";60;0
85117;66;"schk";70;75
43313;62;"ak";56;68
43313;62;"m&o";54;61
43313;62;"lo";NA;0
43313;62;"netl";58;62
43313;62;"entl";55;63
43313;62;"maat";69;0
43313;62;"ckv";NA;0
43313;62;"ges";61;68
43313;62;"econ";58;65
43313;62;"wisA";62;75
67434;61;"anw";57;55
67434;61;"lo";NA;0
67434;61;"netl";60;64
67434;61;"entl";67;74
67434;61;"dutl";74;54
67434;61;"sptl";80;0
67434;61;"biol";60;0
67434;61;"maat";53;51
67434;61;"ckv";NA;0
67434;61;"ges";70;0
67434;61;"econ";64;52
67434;61;"wisA";45;47
67434;61;"gds";65;63
77898;80;"anw";77;84
77898;80;"lo";NA;0
77898;80;"kcv";88;77
77898;80;"netl";79;70
77898;80;"entl";84;72
77898;80;"fatl";86;84
77898;80;"latl";82;83
77898;80;"grtl";92;0
77898;80;"biol";79;0
77898;80;"maat";79;78
77898;80;"nat";77;70
77898;80;"wisB";81;0
77898;80;"wisD";81;0
77898;80;"schk";73;59
77898;80;"gds";88;0
157329;58;"in";64;64
157329;58;"anw";NA;0
157329;58;"lo";NA;0
157329;58;"netl";54;74
157329;58;"entl";62;60
157329;58;"dutl";53;74
157329;58;"maat";NA;0
157329;58;"ckv";NA;0
157329;58;"nat";70;0
157329;58;"wisB";52;53
157329;58;"schk";56;69
157329;58;"maw";76;66
157329;58;"rkt";NA;0
157329;65;"lo";NA;0
157329;65;"netl";54;74
157329;65;"entl";62;60
157329;65;"dutl";53;74
157329;65;"biol";61;65
157329;65;"maat";60;0
157329;65;"ckv";NA;0
157329;65;"nat";70;0
157329;65;"wisB";52;53
157329;65;"schk";56;69
98844;64;"in";70;0
98844;64;"anw";80;0
98844;64;"lo";NA;0
98844;64;"kcv";57;52
98844;64;"netl";60;0
98844;64;"entl";58;74
98844;64;"fatl";70;0
98844;64;"biol";59;64
98844;64;"maat";63;64
98844;64;"nat";58;63
98844;64;"wisB";63;68
98844;64;"schk";50;62
98844;64;"rkt";NA;0
103100;62;"ak";70;0
103100;62;"in";70;0
103100;62;"anw";44;47
103100;62;"lo";NA;0
103100;62;"netl";75;62
103100;62;"entl";59;51
103100;62;"dutl";60;68
103100;62;"biol";46;46
103100;62;"maat";58;63
103100;62;"ckv";NA;0
103100;62;"wisA";64;59
103100;62;"schk";70;0
137428;74;"in";80;78
137428;74;"anw";79;74
137428;74;"lo";NA;0
137428;74;"kcv";80;0
137428;74;"netl";64;79
137428;74;"entl";71;63
137428;74;"fatl";78;68
137428;74;"latl";68;61
137428;74;"maat";80;0
137428;74;"ges";67;75
137428;74;"econ";90;0
137428;74;"nat";80;0
137428;74;"wisB";65;67
137428;74;"schk";69;71
88401;67;"ak";66;60
88401;67;"anw";68;69
88401;67;"lo";NA;0
88401;67;"netl";59;54
88401;67;"entl";70;0
88401;67;"dutl";63;52
88401;67;"maat";67;70
88401;67;"ges";70;0
88401;67;"econ";64;75
88401;67;"wisA";67;76
88401;67;"kubv";63;70
88401;67;"lakc";75;70
124996;65;"ak";72;63
124996;65;"anw";64;55
124996;65;"lo";NA;0
124996;65;"netl";80;0
124996;65;"entl";58;67
124996;65;"fatl";80;76
124996;65;"dutl";62;44
124996;65;"biol";54;67
124996;65;"maat";60;0
124996;65;"ckv";NA;0
124996;65;"wisA";71;57
124996;65;"schk";65;52
124996;65;"rkt";NA;0
88449;61;"lo";NA;0
88449;61;"netl";60;0
88449;61;"entl";63;48
88449;61;"sptl";61;62
88449;61;"maat";59;59
88449;61;"ckv";NA;0
88449;61;"ges";72;76
88449;61;"econ";58;62
88449;61;"wisA";60;0
88449;61;"bsm";56;69
48796;66;"m&o";56;62
48796;66;"anw";68;62
48796;66;"fi";60;0
48796;66;"lo";NA;0
48796;66;"netl";55;65
48796;66;"entl";62;71
48796;66;"dutl";59;61
48796;66;"maat";67;64
48796;66;"ckv";NA;0
48796;66;"ges";70;0
48796;66;"econ";58;72
48796;66;"wisA";67;72
48796;66;"rkt";NA;0
86256;68;"lo";NA;0
86256;68;"netl";55;63
86256;68;"entl";56;67
86256;68;"dutl";77;81
86256;68;"biol";68;67
86256;68;"maat";71;67
86256;68;"ckv";NA;0
86256;68;"nat";69;0
86256;68;"wisB";76;71
86256;68;"schk";64;71
141050;65;"m&o";70;56
141050;65;"anw";60;58
141050;65;"lo";NA;0
141050;65;"netl";88;81
141050;65;"entl";63;68
141050;65;"fatl";61;61
141050;65;"biol";60;0
141050;65;"maat";70;0
141050;65;"ckv";NA;0
141050;65;"nat";63;81
141050;65;"wisB";60;61
141050;65;"schk";64;63
57748;68;"ne";60;0
57748;68;"fa1";80;0
57748;68;"du1";70;0
57748;68;"en";70;0
57748;68;"gs1";67;60
57748;68;"wb12";70;0
57748;68;"na12";66;72
57748;68;"sk12";80;0
57748;68;"ec1";70;69
57748;68;"anw";50;66
57748;68;"ma1";68;75
57748;68;"lo1";NA;0
57748;68;"lett";62;46
57748;68;"ckv1";NA;0
650;66;"lo";NA;0
650;66;"netl";66;56
650;66;"entl";60;80
650;66;"fatl";66;74
650;66;"maat";61;0
650;66;"ckv";NA;0
650;66;"ges";67;77
650;66;"econ";60;70
650;66;"wisA";64;60
650;66;"kubv";66;71
89745;64;"anw";66;57
89745;64;"lo";NA;0
89745;64;"netl";76;0
89745;64;"entl";69;56
89745;64;"dutl";NA;0
89745;64;"biol";51;50
89745;64;"maat";60;54
89745;64;"ckv";NA;0
89745;64;"econ";64;57
89745;64;"wisA";78;0
89745;64;"schk";63;49
89745;64;"kubv";72;76
89745;64;"o&o";60;0
6718;67;"m&o";67;60
6718;67;"anw";70;0
6718;67;"lo";NA;0
6718;67;"netl";73;60
6718;67;"entl";80;0
6718;67;"fatl";70;0
6718;67;"s-e";61;59
6718;67;"maat";75;66
6718;67;"ckv";NA;0
6718;67;"ges";63;71
6718;67;"econ";59;46
6718;67;"wisA";79;69
1115;73;"ne";80;0
1115;73;"fa1";75;77
1115;73;"du1";68;45
1115;73;"en";62;37
1115;73;"sp";77;75
1115;73;"gs1";79;0
1115;73;"gs";84;0
1115;73;"ak";90;0
1115;73;"wa12";66;41
1115;73;"ec12";66;0
1115;73;"anw";81;78
1115;73;"ma1";80;0
1115;73;"lo1";NA;0
1115;73;"lett";74;75
1115;73;"ckv1";NA;0
41949;75;"in";70;0
41949;75;"m&o";82;83
41949;75;"anw";68;67
41949;75;"lo";NA;0
41949;75;"maat";87;83
41949;75;"ckv";NA;0
41949;75;"econ";80;0
41949;75;"nat";76;65
41949;75;"wisB";72;73
41949;75;"schk";77;83
41949;75;"lit";70;0
41949;75;"nezl";72;86
41949;75;"enzl";80;0
41949;75;"duzl";77;67
106831;72;"ak";69;61
106831;72;"anw";NA;0
106831;72;"lo";NA;0
106831;72;"netl";69;0
106831;72;"entl";70;64
106831;72;"fatl";NA;0
106831;72;"maat";NA;0
106831;72;"ckv";NA;0
106831;72;"ges";75;62
106831;72;"econ";64;63
106831;72;"wisC";83;75
106831;72;"kubv";79;83
106831;72;"maw";67;85
106831;72;"rkt";NA;0
106831;73;"ak";69;61
106831;73;"lo";NA;0
106831;73;"netl";69;0
106831;73;"entl";70;64
106831;73;"dutl";76;81
106831;73;"maat";65;67
106831;73;"ckv";NA;0
106831;73;"ges";75;62
106831;73;"econ";64;63
106831;73;"wisA";63;60
106831;73;"gds";82;0
77239;71;"anw";65;68
77239;71;"lo";NA;0
77239;71;"kcv";82;71
77239;71;"netl";70;0
77239;71;"entl";68;68
77239;71;"fatl";70;0
77239;71;"latl";64;75
77239;71;"biol";68;79
77239;71;"maat";63;72
77239;71;"nat";67;54
77239;71;"wisA";80;0
77239;71;"schk";74;79
75834;70;"ak";77;74
75834;70;"m&o";65;61
75834;70;"anw";62;66
75834;70;"lo";NA;0
75834;70;"netl";69;76
75834;70;"entl";70;0
75834;70;"dutl";59;62
75834;70;"maat";70;0
75834;70;"ckv";NA;0
75834;70;"ges";72;74
75834;70;"econ";74;79
75834;70;"wisB";78;72
118087;67;"in";74;62
118087;67;"m&o";68;74
118087;67;"anw";60;0
118087;67;"lo";NA;0
118087;67;"netl";67;68
118087;67;"entl";70;76
118087;67;"dutl";66;78
118087;67;"maat";60;0
118087;67;"ckv";NA;0
118087;67;"ges";66;69
118087;67;"econ";70;0
118087;67;"wisA";64;55
118087;67;"rkt";NA;0
133333;78;"ak";87;87
133333;78;"anw";78;86
133333;78;"lo";NA;0
133333;78;"netl";77;92
133333;78;"entl";84;80
133333;78;"biol";90;0
133333;78;"maat";67;69
133333;78;"econ";82;86
133333;78;"nat";70;0
133333;78;"wisB";61;74
133333;78;"schk";62;67
133333;78;"lakc";76;75
141394;67;"ak";63;60
141394;67;"anw";70;0
141394;67;"lo";NA;0
141394;67;"netl";67;56
141394;67;"entl";52;62
141394;67;"dutl";64;70
141394;67;"biol";70;0
141394;67;"maat";61;72
141394;67;"ckv";NA;0
141394;67;"wisA";59;60
141394;67;"schk";80;0
141394;67;"bsm";61;61
95556;63;"ak";60;55
95556;63;"anw";68;0
95556;63;"lo";NA;0
95556;63;"netl";62;49
95556;63;"entl";58;58
95556;63;"dutl";62;43
95556;63;"maat";68;57
95556;63;"ckv";NA;0
95556;63;"ges";71;65
95556;63;"econ";61;0
95556;63;"wisA";68;66
95556;63;"hndv";69;68
95556;63;"rkt";NA;0
72411;64;"anw";55;59
72411;64;"lo";NA;0
72411;64;"netl";70;0
72411;64;"entl";76;59
72411;64;"dutl";59;59
72411;64;"biol";69;64
72411;64;"maat";62;67
72411;64;"ckv";NA;0
72411;64;"nat";60;39
72411;64;"wisB";79;56
72411;64;"schk";58;53
72411;64;"maw";73;0
2693;62;"in";56;73
2693;62;"anw";64;76
2693;62;"lo";NA;0
2693;62;"netl";60;0
2693;62;"entl";63;62
2693;62;"dutl";70;0
2693;62;"biol";61;65
2693;62;"maat";46;53
2693;62;"ckv";NA;0
2693;62;"nat";57;66
2693;62;"wisB";70;0
2693;62;"schk";58;51
134936;61;"ak";59;0
134936;61;"lo";NA;0
134936;61;"netl";65;58
134936;61;"entl";64;45
134936;61;"biol";69;62
134936;61;"maat";64;53
134936;61;"ckv";NA;0
134936;61;"nat";60;55
134936;61;"wisB";66;69
134936;61;"schk";59;68
130705;72;"anw";62;75
130705;72;"lo";NA;0
130705;72;"biol";68;61
130705;72;"maat";65;76
130705;72;"ckv";NA;0
130705;72;"nat";79;74
130705;72;"wisB";63;69
130705;72;"schk";76;65
130705;72;"kumu";90;0
130705;72;"lit";80;0
130705;72;"nezl";71;63
130705;72;"enzl";70;76
130705;72;"duzl";70;0
120686;66;"m&o";74;45
120686;66;"mu";66;48
120686;66;"anw";80;52
120686;66;"lo";NA;0
120686;66;"netl";66;61
120686;66;"entl";80;0
120686;66;"dutl";61;65
120686;66;"sptl";66;53
120686;66;"maat";60;47
120686;66;"ckv";NA;0
120686;66;"ges";89;61
120686;66;"econ";80;0
120686;66;"wisA";65;58
120686;66;"rkt";NA;0
134740;65;"m&o";65;56
134740;65;"anw";62;0
134740;65;"lo";NA;0
134740;65;"fatl";68;66
134740;65;"dutl";65;58
134740;65;"maat";61;54
134740;65;"ckv";NA;0
134740;65;"ges";68;64
134740;65;"econ";71;0
134740;65;"wisA";68;45
134740;65;"bsm";74;0
134740;65;"lit";77;0
134740;65;"nezl";62;55
134740;65;"enzl";65;63
134740;65;"rkt";NA;0
44525;67;"m&o";59;79
44525;67;"anw";70;0
44525;67;"lo";NA;0
44525;67;"kcv";63;53
44525;67;"netl";68;49
44525;67;"entl";59;51
44525;67;"latl";75;66
44525;67;"biol";79;69
44525;67;"maat";80;0
44525;67;"nat";62;69
44525;67;"wisB";70;0
44525;67;"schk";67;62
69881;67;"lo";NA;0
69881;67;"netl";77;0
69881;67;"entl";60;68
69881;67;"biol";76;87
69881;67;"maat";81;0
69881;67;"ckv";NA;0
69881;67;"nat";70;57
69881;67;"wisB";56;57
69881;67;"schk";62;50
69881;67;"bsm";60;63
136724;77;"ak";80;0
136724;77;"anw";74;75
136724;77;"lo";NA;0
136724;77;"netl";80;74
136724;77;"entl";71;62
136724;77;"maat";69;76
136724;77;"ges";63;72
136724;77;"econ";86;83
136724;77;"nat";90;0
136724;77;"wisB";69;82
136724;77;"lakc";89;70
110877;68;"lo";NA;0
110877;68;"netl";59;72
110877;68;"entl";65;81
110877;68;"fatl";64;80
110877;68;"biol";65;77
110877;68;"maat";60;0
110877;68;"ckv";NA;0
110877;68;"nat";60;57
110877;68;"wisB";70;0
110877;68;"schk";59;66
110877;68;"lv";87;83
19907;68;"anw";80;0
19907;68;"lo";NA;0
19907;68;"entl";65;74
19907;68;"dutl";68;79
19907;68;"biol";75;0
19907;68;"maat";58;55
19907;68;"ckv";NA;0
19907;68;"nat";66;59
19907;68;"wisA";63;59
19907;68;"schk";70;0
19907;68;"bsm";70;0
19907;68;"lit";67;63
19907;68;"nezl";58;61
19907;68;"rkt";NA;0
13161;62;"ak";60;0
13161;62;"mu";64;81
13161;62;"lo";NA;0
13161;62;"netl";62;71
13161;62;"entl";58;70
13161;62;"maat";60;67
13161;62;"ckv";NA;0
13161;62;"ges";71;55
13161;62;"econ";59;57
13161;62;"wisA";59;49
117711;70;"anw";74;53
117711;70;"fi";65;57
117711;70;"lo";NA;0
117711;70;"kcv";76;75
117711;70;"netl";66;67
117711;70;"entl";80;0
117711;70;"fatl";68;74
117711;70;"latl";79;76
117711;70;"biol";59;67
117711;70;"maat";63;63
117711;70;"nat";69;66
117711;70;"wisB";75;0
117711;70;"schk";67;0
117711;70;"rkt";NA;0
89866;71;"ak";76;71
89866;71;"anw";60;0
89866;71;"lo";NA;0
89866;71;"netl";85;87
89866;71;"entl";68;59
89866;71;"fatl";65;76
89866;71;"dutl";74;75
89866;71;"maat";70;0
89866;71;"ges";64;76
89866;71;"wisA";79;83
89866;71;"lakc";76;72
79148;65;"anw";64;57
79148;65;"lo";NA;0
79148;65;"netl";70;0
79148;65;"entl";64;50
79148;65;"fatl";61;75
79148;65;"biol";90;83
79148;65;"maat";65;57
79148;65;"ges";49;0
79148;65;"nat";54;59
79148;65;"wisA";67;72
79148;65;"schk";56;68
79148;65;"lakc";66;75
79148;65;"rkt";NA;0
83096;76;"anw";80;68
83096;76;"lo";NA;0
83096;76;"kcv";78;77
83096;76;"netl";78;0
83096;76;"entl";77;72
83096;76;"fatl";77;77
83096;76;"latl";77;66
83096;76;"biol";75;0
83096;76;"maat";74;73
83096;76;"nat";83;0
83096;76;"wisB";85;80
83096;76;"schk";85;68
83096;76;"nlt";81;0
83096;76;"rkt";NA;0
80631;68;"lo";NA;0
80631;68;"netl";75;68
80631;68;"entl";71;67
80631;68;"biol";61;73
80631;68;"maat";69;59
80631;68;"ckv";NA;0
80631;68;"nat";59;64
80631;68;"wisB";64;68
80631;68;"schk";80;0
80631;68;"hndv";67;52
80631;68;"lv";70;0
80631;68;"rkt";NA;0
138753;71;"in";76;0
138753;71;"anw";77;63
138753;71;"lo";NA;0
138753;71;"netl";66;77
138753;71;"entl";57;66
138753;71;"fatl";69;80
138753;71;"maat";76;0
138753;71;"ckv";NA;0
138753;71;"econ";60;62
138753;71;"nat";73;72
138753;71;"wisB";76;0
138753;71;"schk";63;73
138753;71;"rkt";NA;0
111267;75;"anw";80;0
111267;75;"lo";NA;0
111267;75;"kcv";68;59
111267;75;"netl";90;0
111267;75;"entl";51;60
111267;75;"fatl";90;0
111267;75;"latl";73;78
111267;75;"grtl";82;75
111267;75;"biol";72;56
111267;75;"maat";80;0
111267;75;"ges";84;79
111267;75;"nat";86;76
111267;75;"wisB";74;83
111267;75;"schk";68;68
111267;75;"lv";75;61
23557;62;"m&o";60;0
23557;62;"lo";NA;0
23557;62;"netl";61;51
23557;62;"entl";61;52
23557;62;"dutl";67;62
23557;62;"maat";62;67
23557;62;"ckv";NA;0
23557;62;"ges";65;76
23557;62;"econ";63;75
23557;62;"nat";62;67
23557;62;"wisB";49;63
76602;66;"anw";71;56
76602;66;"lo";NA;0
76602;66;"netl";72;74
76602;66;"entl";70;0
76602;66;"dutl";61;74
76602;66;"biol";80;0
76602;66;"maat";68;59
76602;66;"ckv";NA;0
76602;66;"econ";62;61
76602;66;"nat";60;47
76602;66;"wisB";72;53
76602;66;"schk";74;68
76602;66;"rkt";NA;0
53824;69;"anw";68;69
53824;69;"lo";NA;0
53824;69;"netl";70;0
53824;69;"entl";60;72
53824;69;"dutl";61;73
53824;69;"biol";51;59
53824;69;"maat";57;54
53824;69;"ckv";NA;0
53824;69;"nat";60;0
53824;69;"wisA";70;0
53824;69;"schk";85;82
53824;69;"nlt";69;82
53824;69;"rkt";NA;0
92234;60;"ak";56;63
92234;60;"anw";61;65
92234;60;"lo";NA;0
92234;60;"kcv";62;67
92234;60;"netl";60;0
92234;60;"entl";56;59
92234;60;"latl";51;63
92234;60;"biol";63;65
92234;60;"maat";60;0
92234;60;"nat";52;37
92234;60;"wisB";62;63
92234;60;"schk";74;45
92234;60;"kubv";60;0
92234;60;"rkt";NA;0
74469;80;"te";90;86
74469;80;"anw";82;77
74469;80;"fi";79;69
74469;80;"lo";NA;0
74469;80;"kcv";68;70
74469;80;"netl";84;79
74469;80;"entl";81;0
74469;80;"dutl";84;81
74469;80;"grtl";92;97
74469;80;"maat";78;0
74469;80;"ges";73;0
74469;80;"econ";74;83
74469;80;"wisA";88;89
88647;71;"anw";55;64
88647;71;"lo";NA;0
88647;71;"maat";58;55
88647;71;"ckv";NA;0
88647;71;"ges";82;70
88647;71;"nat";64;65
88647;71;"wisB";80;0
88647;71;"schk";63;66
88647;71;"kubv";83;72
88647;71;"lit";80;0
88647;71;"o&o";70;70
88647;71;"nezl";81;85
88647;71;"enzl";70;0
88647;71;"duzl";80;0
88647;71;"rkt";NA;0
27238;68;"anw";NA;0
27238;68;"lo";NA;0
27238;68;"biol";73;69
27238;68;"maat";NA;0
27238;68;"ckv";NA;0
27238;68;"nat";82;77
27238;68;"wisB";70;0
27238;68;"wisD";70;0
27238;68;"schk";58;59
27238;68;"nlt";60;0
27238;68;"lit";54;58
27238;68;"nezl";68;73
27238;68;"enzl";71;89
27238;68;"rkt";NA;0
27238;72;"lo";NA;0
27238;72;"biol";73;69
27238;72;"maat";65;63
27238;72;"ckv";NA;0
27238;72;"nat";82;77
27238;72;"wisB";70;0
27238;72;"wisD";70;0
27238;72;"schk";58;59
27238;72;"lit";54;58
27238;72;"nezl";68;73
27238;72;"enzl";71;89
9402;70;"ak";61;64
9402;70;"lo";NA;0
9402;70;"netl";75;82
9402;70;"entl";65;59
9402;70;"maat";61;71
9402;70;"ckv";NA;0
9402;70;"ges";67;0
9402;70;"econ";61;87
9402;70;"wisA";68;75
9402;70;"kumu";76;0
9402;70;"gds";62;77
9402;70;"rkt";NA;0
88064;81;"ak";71;61
88064;81;"m&o";71;74
88064;81;"lo";NA;0
88064;81;"netl";90;0
88064;81;"entl";85;89
88064;81;"maat";91;97
88064;81;"ckv";NA;0
88064;81;"ges";82;73
88064;81;"econ";76;76
88064;81;"wisA";77;81
138401;62;"ak";72;63
138401;62;"anw";59;49
138401;62;"lo";NA;0
138401;62;"netl";59;51
138401;62;"entl";73;69
138401;62;"fatl";54;54
138401;62;"biol";63;66
138401;62;"maat";63;61
138401;62;"ckv";NA;0
138401;62;"econ";61;45
138401;62;"wisA";72;56
138401;62;"schk";80;0
138401;62;"kubv";70;0
138401;62;"rkt";NA;0
119534;68;"anw";71;0
119534;68;"lo";NA;0
119534;68;"netl";69;85
119534;68;"entl";62;63
119534;68;"dutl";NA;0
119534;68;"biol";71;0
119534;68;"maat";66;59
119534;68;"ckv";NA;0
119534;68;"nat";68;0
119534;68;"wisB";69;66
119534;68;"schk";59;61
119534;68;"nlt";71;0
119534;68;"bsm";74;69
119534;68;"rkt";NA;0
11302;71;"anw";64;76
11302;71;"lo";NA;0
11302;71;"netl";70;0
11302;71;"entl";80;0
11302;71;"biol";65;62
11302;71;"maat";65;77
11302;71;"ckv";NA;0
11302;71;"ges";76;68
11302;71;"nat";72;57
11302;71;"wisB";74;82
11302;71;"schk";72;68
11302;71;"lakc";78;73
11302;71;"rkt";NA;0
68665;76;"anw";60;81
68665;76;"lo";NA;0
68665;76;"kcv";81;83
68665;76;"netl";72;84
68665;76;"entl";66;57
68665;76;"fatl";89;81
68665;76;"latl";79;0
68665;76;"grtl";81;85
68665;76;"biol";76;0
68665;76;"maat";60;67
68665;76;"nat";69;86
68665;76;"wisA";83;0
68665;76;"schk";67;0
68665;76;"lv";83;91
71460;76;"anw";73;48
71460;76;"lo";NA;0
71460;76;"kcv";80;0
71460;76;"latl";77;70
71460;76;"biol";80;0
71460;76;"maat";73;62
71460;76;"econ";80;0
71460;76;"nat";78;80
71460;76;"wisB";74;69
71460;76;"schk";77;73
71460;76;"lit";80;0
71460;76;"nezl";89;71
71460;76;"enzl";82;85
71460;76;"fazl";75;66
71460;76;"rkt";NA;0
122326;70;"m&o";80;0
122326;70;"fi";56;67
122326;70;"lo";NA;0
122326;70;"netl";49;68
122326;70;"entl";57;65
122326;70;"dutl";73;74
122326;70;"maat";62;89
122326;70;"ckv";NA;0
122326;70;"ges";69;70
122326;70;"econ";62;83
122326;70;"wisA";80;88
132880;63;"anw";67;0
132880;63;"lo";NA;0
132880;63;"netl";63;0
132880;63;"entl";67;46
132880;63;"fatl";57;59
132880;63;"dutl";60;0
132880;63;"maat";68;71
132880;63;"ckv";NA;0
132880;63;"ges";63;55
132880;63;"econ";54;51
132880;63;"wisA";71;62
132880;63;"bsm";70;63
119845;71;"anw";73;0
119845;71;"lo";NA;0
119845;71;"netl";71;79
119845;71;"entl";71;69
119845;71;"fatl";73;64
119845;71;"biol";72;75
119845;71;"maat";72;57
119845;71;"ckv";NA;0
119845;71;"nat";71;0
119845;71;"wisB";56;66
119845;71;"schk";73;72
119845;71;"nlt";79;0
119845;71;"rkt";NA;0
82323;65;"m&o";71;66
82323;65;"anw";68;0
82323;65;"lo";NA;0
82323;65;"netl";53;61
82323;65;"entl";62;63
82323;65;"fatl";58;54
82323;65;"maat";65;0
82323;65;"ckv";NA;0
82323;65;"ges";70;76
82323;65;"econ";54;62
82323;65;"wisA";64;69
82323;65;"maw";62;52
97540;67;"ak";62;0
97540;67;"anw";66;60
97540;67;"lo";NA;0
97540;67;"netl";65;60
97540;67;"entl";67;0
97540;67;"dutl";85;74
97540;67;"maat";76;61
97540;67;"ges";67;59
97540;67;"econ";77;66
97540;67;"wisA";65;70
97540;67;"lakc";69;71
97540;67;"rkt";NA;0
18222;67;"anw";69;70
18222;67;"lo";NA;0
18222;67;"netl";70;0
18222;67;"entl";80;0
18222;67;"dutl";80;0
18222;67;"biol";67;51
18222;67;"maat";70;70
18222;67;"ckv";NA;0
18222;67;"econ";53;48
18222;67;"nat";64;64
18222;67;"wisB";59;56
18222;67;"schk";72;72
18222;67;"lv";72;67
18222;67;"rkt";NA;0
154276;60;"ak";60;0
154276;60;"anw";50;0
154276;60;"lo";NA;0
154276;60;"netl";49;67
154276;60;"entl";66;74
154276;60;"maat";60;0
154276;60;"ges";62;55
154276;60;"nat";57;59
154276;60;"wisB";58;65
154276;60;"schk";68;64
154276;60;"nlt";60;59
154276;60;"grkc";56;51
154276;60;"rkt";NA;0
111377;70;"ak";63;70
111377;70;"te";66;0
111377;70;"anw";62;70
111377;70;"fi";73;81
111377;70;"lo";NA;0
111377;70;"kcv";60;0
111377;70;"netl";75;82
111377;70;"entl";70;64
111377;70;"fatl";47;71
111377;70;"grtl";74;70
111377;70;"maat";85;0
111377;70;"ges";70;57
111377;70;"wisC";67;68
111377;70;"rkt";NA;0
100692;62;"ak";70;0
100692;62;"anw";61;60
100692;62;"lo";NA;0
100692;62;"netl";68;56
100692;62;"entl";76;65
100692;62;"biol";60;46
100692;62;"maat";70;66
100692;62;"nat";70;0
100692;62;"wisB";60;57
100692;62;"schk";53;56
100692;62;"grkc";63;58
100692;62;"rkt";NA;0
103128;60;"ak";64;66
103128;60;"anw";59;41
103128;60;"lo";NA;0
103128;60;"netl";65;58
103128;60;"entl";60;0
103128;60;"dutl";61;60
103128;60;"biol";72;43
103128;60;"maat";60;0
103128;60;"ckv";NA;0
103128;60;"ges";62;60
103128;60;"econ";62;29
103128;60;"wisB";70;46
103128;60;"rkt";NA;0
96042;69;"in";62;63
96042;69;"anw";63;77
96042;69;"lo";NA;0
96042;69;"kcv";70;0
96042;69;"netl";64;62
96042;69;"entl";70;0
96042;69;"dutl";66;70
